timesteps,wall_s,episodes,ep_reward_mean,ep_pnl_mean,frac_noop,frac_buy,frac_sell,frac_spoof_buy,frac_spoof_sell,frac_cancel,manip_trades_per_1k,run_overs_per_1k
104000,125.3,20,-4.203340947261313,-275.3737485518912,0.36825,0.008,0.05325,0.164,0.05075,0.35575,38.75,0.5
108000,130.3,20,-0.5489056750368035,-4.410809777348186,0.3575,0.0075,0.05175,0.19525,0.03925,0.34875,41.5,0.5
112000,135.2,20,-0.3371025544871372,-33.62253249173809,0.414,0.008,0.04375,0.1815,0.0375,0.31525,36.25,0.25
116000,140.3,20,-0.899930535301246,-52.61914810905582,0.39975,0.007,0.0575,0.219,0.03725,0.2795,52.75,0.75
120000,145.4,20,-18.764312095390416,-1249.1699077415512,0.491,0.00875,0.051,0.173,0.02875,0.2475,46.25,2.0
124000,150.6,20,-22.70810046157203,-1509.1372041523064,0.5415,0.00475,0.0575,0.1665,0.02875,0.201,54.75,2.0
128000,155.8,20,6.032444559545911,411.0282210004749,0.50725,0.00425,0.05675,0.18075,0.02225,0.22875,54.0,0.0
132000,160.9,20,-8.187020592475893,-535.7705452837705,0.5295,0.00375,0.0825,0.21075,0.01375,0.15975,80.25,1.5
136000,166.2,20,2.07965764396904,148.2574512275518,0.52025,0.00275,0.06525,0.20475,0.0165,0.1905,63.0,0.75
140000,171.5,20,11.043670472057784,775.4557455642032,0.46075,0.0015,0.08875,0.226,0.01525,0.20775,85.0,0.25
144000,176.8,20,-21.286216598706595,-1410.9387353476632,0.4495,0.00325,0.1175,0.25025,0.018,0.1615,116.75,2.75
148000,182.1,20,14.815324445276929,1010.1663317171071,0.385,0.0055,0.14425,0.257,0.0135,0.19475,143.0,0.75
152000,187.5,20,-11.571838622224096,-880.9043250798422,0.40925,0.005,0.13625,0.236,0.01725,0.19625,133.0,2.5
156000,192.9,20,24.41885949429161,1599.15661086489,0.39625,0.0065,0.17525,0.2,0.01475,0.20725,171.5,1.0
160000,198.1,20,9.464241353716352,649.0736333632988,0.41025,0.0055,0.1145,0.1965,0.0155,0.25775,111.5,0.75
164000,203.3,20,12.97637179184494,883.6688384814945,0.35275,0.004,0.116,0.23575,0.01225,0.27925,113.25,1.0
168000,208.7,20,17.14672781982845,1195.1666491091135,0.37775,0.00575,0.10725,0.2175,0.0165,0.27525,101.25,0.75
172000,214.2,20,18.63604489910722,1298.856708902237,0.4035,0.00425,0.122,0.23375,0.01625,0.22025,119.5,0.5
176000,219.6,20,7.418690105531641,533.0252132851514,0.446,0.00225,0.1415,0.18725,0.0125,0.2105,137.75,1.0
180000,225.2,20,13.193082896062696,901.2848415911197,0.3975,0.0055,0.14425,0.229,0.0095,0.21425,142.25,0.75
184000,230.9,20,28.36729328556612,1919.4524239032355,0.37725,0.00425,0.149,0.273,0.011,0.1855,148.5,0.75
188000,236.6,20,0.8159470280952519,70.23760160781676,0.38425,0.005,0.1135,0.31,0.0145,0.17275,111.25,1.75
192000,242.2,20,12.10852781597896,829.7432896985672,0.42,0.0055,0.13775,0.25275,0.0105,0.1735,134.5,0.25
196000,248.2,20,5.106512344745352,565.8290703511899,0.387,0.00425,0.135,0.3195,0.0135,0.14075,133.0,2.75
200000,254.0,20,10.82176110755936,744.0210285357607,0.342,0.0045,0.15625,0.33775,0.0145,0.145,154.25,1.25
204000,259.9,20,-7.5597137735741855,-285.1221951539046,0.341,0.00575,0.1635,0.33525,0.012,0.1425,162.0,2.0
208000,265.6,20,0.5548258183152939,55.16147427633987,0.40675,0.00575,0.14775,0.3035,0.01325,0.123,146.5,3.25
212000,271.7,20,14.100506798265997,960.4601821612378,0.393,0.0025,0.122,0.35675,0.0085,0.11725,121.5,1.0
216000,278.2,20,-6.552576421137928,-426.6145462467524,0.457,0.006,0.0925,0.31575,0.01375,0.115,92.25,2.5
220000,284.4,20,-9.741748944311258,-639.9015334014257,0.44175,0.004,0.086,0.32475,0.0115,0.132,85.5,2.25
224000,290.5,20,0.5083786602615874,146.81713581670775,0.49025,0.0085,0.07775,0.2465,0.01075,0.16625,77.0,1.25
228000,296.6,20,11.432672766792894,808.6716755527596,0.46475,0.007,0.07575,0.247,0.01475,0.19075,75.0,0.75
232000,302.9,20,11.978946840189746,814.1901566994377,0.45325,0.00525,0.086,0.25475,0.013,0.18775,84.75,0.25
236000,309.1,20,14.423506856402309,981.1484565886552,0.425,0.0035,0.1025,0.2495,0.0125,0.207,101.0,1.0
240000,315.6,20,1.9592378388530052,152.71228634390863,0.49375,0.00225,0.08725,0.19975,0.0085,0.2085,85.5,1.25
244000,322.1,20,-1.8594223077903735,-109.96556755179772,0.45825,0.00525,0.0945,0.22425,0.01125,0.2065,94.25,0.75
248000,328.6,20,7.853177867372869,656.8774865419837,0.497,0.0035,0.1245,0.188,0.01375,0.17325,123.5,0.5
252000,335.1,20,12.291686796299837,836.3738543964704,0.514,0.002,0.1,0.1885,0.009,0.1865,99.5,1.0
256000,341.7,20,15.788688090574578,1072.4139210086591,0.435,0.00175,0.108,0.20575,0.00875,0.24075,107.5,1.0
260000,348.4,20,15.895559848232006,1077.8474011039973,0.41575,0.00425,0.10725,0.232,0.0115,0.22925,106.25,1.75
264000,355.4,20,10.073595879032291,689.8535055217523,0.46225,0.003,0.10825,0.2085,0.0125,0.2055,107.25,0.75
268000,362.3,20,8.644363292406343,593.2262700120918,0.446,0.004,0.11925,0.20575,0.011,0.214,117.75,1.75
272000,369.2,20,28.71163962997889,2219.236383330205,0.43025,0.00325,0.12475,0.23575,0.011,0.195,123.5,0.75
276000,376.1,20,9.551373448284721,653.6274535110745,0.495,0.003,0.10625,0.21525,0.00925,0.17125,106.0,0.5
280000,383.0,20,8.263254111693822,633.2675547462771,0.462,0.00225,0.135,0.27875,0.00775,0.11425,134.5,2.5
284000,390.1,20,9.200516689986761,746.7973754130886,0.471,0.00275,0.139,0.24175,0.0125,0.133,138.0,1.5
288000,397.1,20,16.107189022467356,1101.5407143018238,0.52575,0.00125,0.1085,0.233,0.01,0.1215,107.0,1.25
292000,404.0,20,20.77964621935571,1431.6684684659472,0.51625,0.00175,0.12175,0.21375,0.0135,0.133,121.25,1.5
296000,411.0,20,28.952978490298484,1858.7376532335416,0.53325,0.002,0.13075,0.19225,0.012,0.12975,130.5,1.0
300000,418.1,20,6.652846073806723,455.80977020511057,0.60375,0.00075,0.08475,0.15725,0.006,0.1475,84.5,1.0
304000,425.1,20,21.625278498585267,1532.0812021597812,0.55975,0.0025,0.11975,0.1895,0.01125,0.11725,119.5,0.75
308000,432.3,20,21.319953889639145,1447.2964245289447,0.5135,0.001,0.15725,0.23275,0.00725,0.08825,156.75,1.5
312000,439.7,20,4.083228479309037,331.03214723675626,0.4965,0.00175,0.16575,0.2485,0.0095,0.078,165.75,3.25
316000,446.8,20,24.803761837891944,1679.7165784405079,0.463,0.00225,0.1405,0.27875,0.01175,0.10375,139.75,1.25
320000,454.1,20,14.447883764930884,983.8570307425965,0.46475,0.00175,0.1385,0.292,0.00975,0.09325,138.75,2.25
324000,461.1,20,11.087237888251911,926.0746155029512,0.505,0.00325,0.14275,0.21125,0.0185,0.11925,141.25,0.5
328000,468.0,20,16.627705649657948,446.623012075224,0.54025,0.0015,0.14075,0.1955,0.0125,0.1095,140.75,0.75
332000,475.1,20,24.019605029635205,1665.8709089110257,0.48,0.002,0.15575,0.2425,0.0135,0.10625,154.75,0.75
336000,481.8,20,30.287004049993993,2070.527702635224,0.5295,0.002,0.14675,0.2095,0.0115,0.10075,145.75,1.25
340000,488.5,20,19.056934727522822,1292.342219027807,0.54725,0.00325,0.14275,0.20975,0.0105,0.0865,141.75,2.0
344000,495.5,20,28.076983512002336,1898.0197782297969,0.46675,0.001,0.16425,0.26375,0.012,0.09225,163.0,2.0
348000,502.3,20,30.396458658516714,2198.6412810517477,0.4315,0.003,0.18225,0.2835,0.01425,0.0855,181.25,1.5
352000,508.8,20,18.54482215553362,1290.2841100056553,0.48425,0.003,0.1485,0.2355,0.014,0.11475,147.5,0.5
356000,515.2,20,9.864128626534875,681.1219585517596,0.4875,0.0045,0.1495,0.23475,0.018,0.10575,149.0,2.5
360000,521.3,20,16.80806147935764,1144.2083089177845,0.487,0.00425,0.14475,0.2435,0.0175,0.103,144.75,1.25
364000,527.8,20,14.93876174208599,1019.505642669613,0.45325,0.00225,0.15325,0.25275,0.016,0.1225,152.0,1.25
368000,534.3,20,17.307052929349812,1277.7470463544828,0.42825,0.0045,0.15475,0.27525,0.0195,0.11775,153.25,1.5
372000,540.7,20,18.162934988665075,1234.8052948252414,0.4655,0.00575,0.142,0.26925,0.01575,0.10175,142.0,1.0
376000,547.1,20,32.482348585756334,2199.097709349962,0.37625,0.00475,0.18575,0.32625,0.01575,0.09125,185.25,1.0
380000,553.8,20,10.623306249929737,727.0150283455616,0.4345,0.00375,0.14275,0.31725,0.01775,0.084,142.75,2.25
384000,560.5,20,32.293448644135424,2316.3010888111835,0.396,0.0085,0.16875,0.31125,0.02375,0.09175,169.25,1.25
388000,567.2,20,21.75419865387339,1477.8400585344527,0.39875,0.0085,0.17775,0.32075,0.01325,0.081,177.75,1.25
392000,574.0,20,13.86143537246171,947.7411481716699,0.33975,0.00725,0.183,0.38875,0.01275,0.0685,181.75,2.5
396000,580.8,20,13.416862169180968,913.68651973066,0.4005,0.00825,0.128,0.3815,0.01125,0.0705,128.25,2.0
400000,587.6,20,29.871920185060297,2019.3404705468215,0.46175,0.00575,0.1335,0.29,0.01225,0.09675,132.75,0.5
404000,594.5,20,22.1424115990041,1352.9967568767256,0.3985,0.007,0.17125,0.31625,0.01575,0.09125,170.75,1.75
408000,601.5,20,23.54637381652792,1611.0633051891477,0.44875,0.006,0.1695,0.2595,0.0145,0.10175,167.5,1.75
412000,608.4,20,40.28971726764794,2724.2539606928126,0.46425,0.00275,0.21225,0.20975,0.0115,0.0995,212.0,1.25
416000,615.3,20,36.9036761408639,2480.104659996368,0.50575,0.007,0.1895,0.165,0.01325,0.1195,188.75,0.75
420000,622.1,20,10.54037738015686,722.98273566633,0.5655,0.00925,0.13775,0.13875,0.01275,0.136,137.25,0.25
424000,629.0,20,15.760040723375278,949.911778984475,0.535,0.0095,0.154,0.15575,0.0185,0.12725,153.0,1.0
428000,635.9,20,21.95134965346515,1490.692346265359,0.55825,0.011,0.159,0.11,0.01425,0.1475,158.0,0.75
432000,643.0,20,32.3087193268002,2280.5196353564506,0.49875,0.0115,0.21625,0.12975,0.01525,0.1285,214.25,0.0
436000,650.1,20,25.031036155601395,1858.3628449723008,0.56275,0.02025,0.13625,0.12675,0.01925,0.13475,136.25,0.5
440000,657.3,20,29.17589823106391,1968.8933415374486,0.59225,0.0165,0.11,0.133,0.0155,0.13275,109.5,0.0
444000,664.5,20,22.132415783094256,1526.768040613002,0.549,0.01725,0.15525,0.151,0.013,0.1145,154.75,0.5
448000,671.6,20,33.036310626941486,2375.347920164006,0.5855,0.0215,0.143,0.11425,0.01675,0.119,142.75,0.5
452000,678.8,20,40.259469231413824,2718.048230402905,0.54275,0.02825,0.1785,0.13375,0.011,0.10575,178.5,0.75
456000,686.0,20,30.424492862349144,2055.7796167770225,0.581,0.0245,0.1565,0.131,0.0125,0.0945,156.25,0.75
460000,693.1,20,23.436476605903227,1580.4734061836207,0.58325,0.02875,0.125,0.14525,0.01675,0.101,125.0,0.5
464000,700.5,20,20.084182919611703,1368.111086195847,0.51175,0.02225,0.1795,0.15625,0.01525,0.115,179.5,1.25
468000,707.7,20,27.91993364159389,1937.0600689920946,0.56025,0.0325,0.1515,0.131,0.01325,0.1115,150.75,1.0
472000,714.7,20,9.831619003009838,674.9113854649128,0.5665,0.03075,0.16325,0.1185,0.01825,0.10275,163.0,1.0
476000,721.8,20,24.000845382422632,1620.832181560801,0.568,0.03475,0.1315,0.13075,0.018,0.117,131.25,0.25
480000,728.9,20,16.258748970786474,1263.4911203399884,0.507,0.0455,0.15575,0.13925,0.01825,0.13425,155.0,0.25
484000,735.9,20,24.736030872777338,1682.9107660802197,0.44225,0.03825,0.23125,0.16625,0.014,0.108,231.5,2.0
488000,742.6,20,25.000753006126253,1682.3435759565225,0.4615,0.0525,0.20325,0.16275,0.0165,0.1035,203.75,1.0
492000,749.4,20,10.317946876889618,711.7766726662812,0.43825,0.06325,0.21125,0.14675,0.0165,0.124,211.25,0.5
496000,756.2,20,23.45204263193118,1508.3591343727924,0.43575,0.08775,0.193,0.139,0.01475,0.12975,192.0,0.0
500000,762.6,20,27.657558540738684,1906.171701766357,0.42175,0.089,0.187,0.13975,0.0225,0.14,187.0,0.5
504000,768.9,20,39.66623612089715,2673.577762280125,0.42375,0.07625,0.19975,0.138,0.015,0.14725,199.25,0.75
508000,775.3,20,19.188985115305695,1334.4393553358968,0.4035,0.08025,0.2295,0.12875,0.01525,0.14275,228.75,0.5
512000,781.8,20,21.649610733432564,1448.499131968792,0.43375,0.11175,0.17375,0.1105,0.01775,0.1525,173.0,0.5
516000,788.2,20,34.77822459697491,2538.8232297236273,0.3665,0.12125,0.2265,0.11225,0.01525,0.15825,226.0,0.0
520000,794.9,20,33.115443077101375,2334.490599808033,0.349,0.12225,0.2255,0.12275,0.015,0.1655,224.75,0.75
524000,801.6,20,34.53850797097657,2334.647686096415,0.3725,0.1135,0.237,0.11525,0.01225,0.1495,237.0,0.25
528000,808.2,20,15.626484270796936,1169.7898055129322,0.35375,0.1125,0.22725,0.129,0.01975,0.15775,227.0,1.5
532000,815.0,20,39.072111794149166,2957.3219740974687,0.32125,0.15575,0.21875,0.1275,0.02025,0.1565,216.75,0.5
536000,822.0,20,31.04193463996962,2095.738197956077,0.334,0.132,0.22375,0.1315,0.01525,0.1635,224.0,0.5
540000,828.7,20,40.02801300016472,2700.5762517320863,0.28525,0.1505,0.25825,0.13,0.01225,0.16375,258.0,0.25
544000,835.7,20,31.725491676847014,2149.3446703741442,0.21625,0.1555,0.314,0.14225,0.0165,0.1555,314.0,1.0
548000,842.7,20,39.40561159358149,2673.6835872705296,0.2765,0.163,0.268,0.13775,0.012,0.14275,267.75,0.75
552000,849.6,20,36.36069635439817,2452.9481586905486,0.261,0.1615,0.27125,0.149,0.0125,0.14475,270.75,0.75
556000,856.7,20,33.02032531535006,2225.401355780405,0.24225,0.1985,0.26875,0.14275,0.01025,0.1375,268.75,0.5
560000,863.8,20,43.10863990336948,3062.516481444852,0.24225,0.173,0.27875,0.14475,0.01275,0.1485,278.0,0.75
564000,870.7,20,29.545755467531126,1229.416447130387,0.26575,0.19725,0.27075,0.11975,0.01075,0.13575,270.25,0.75
568000,877.9,20,45.53586145241716,3066.5877336064527,0.2555,0.20825,0.2965,0.11,0.01025,0.1195,296.5,0.0
572000,885.1,20,44.152393495304935,3305.2401127099047,0.25975,0.197,0.281,0.12225,0.01375,0.12625,280.75,0.75
576000,892.4,20,45.51107065111719,3067.31095714737,0.26425,0.19075,0.31375,0.1265,0.00625,0.0985,313.5,0.75
580000,898.5,20,33.94826650743671,2487.7563785608945,0.27675,0.20575,0.27525,0.11725,0.016,0.109,275.0,0.5
584000,904.1,20,40.89921024775394,2758.973594303944,0.24425,0.2035,0.295,0.132,0.01425,0.111,295.25,0.5
588000,909.5,20,32.42709949197524,2439.339621214144,0.2095,0.242,0.306,0.11575,0.012,0.11475,306.0,0.25
592000,914.9,20,40.235637731368115,2897.331404586007,0.2365,0.22575,0.2765,0.12525,0.0115,0.1245,276.25,0.5
596000,920.1,20,44.03168318912176,2968.940029859322,0.2625,0.20875,0.2875,0.12375,0.009,0.1085,287.5,0.5
600000,925.2,20,46.40987029161188,3122.0633448454637,0.24975,0.23225,0.297,0.1125,0.00625,0.10225,297.0,1.0
