timesteps,wall_s,reward_per_step,positive_rate,flag_rate,precision,recall,fpr
215040,910.1,0.16064453125,0.27685546875,0.228515625,0.9786324786324786,0.8077601410934744,0.00675219446320054
217088,917.5,0.06103515625,0.11767578125,0.09716796875,0.9597989949748744,0.7925311203319502,0.004427227448810182
219136,926.2,0.11572265625,0.23291015625,0.17724609375,0.9917355371900827,0.7547169811320755,0.0019096117122851686
221184,934.7,0.02392578125,0.06103515625,0.04541015625,0.967741935483871,0.72,0.0015600624024961
223232,942.9,0.046875,0.0478515625,0.04833984375,0.98989898989899,1.0,0.0005128205128205128
225280,951.1,0.0078125,0.080078125,0.0439453125,1.0,0.5487804878048781,0.0
227328,959.3,0.001953125,0.017578125,0.0146484375,0.8333333333333334,0.6944444444444444,0.002485089463220676
229376,968.3,0.0537109375,0.1435546875,0.1005859375,0.9902912621359223,0.6938775510204082,0.0011402508551881414
231424,975.9,-0.01123046875,0.01123046875,0.0,nan,0.0,0.0
233472,984.5,0.0556640625,0.146484375,0.10693359375,0.9726027397260274,0.71,0.003432494279176201
235520,992.6,0.09033203125,0.15673828125,0.12646484375,0.9884169884169884,0.7975077881619937,0.0017371163867979154
237568,1000.8,0.1962890625,0.2265625,0.21923828125,0.9821826280623608,0.9504310344827587,0.005050505050505051
239616,1008.7,0.1142578125,0.1513671875,0.1484375,0.9473684210526315,0.9290322580645162,0.009205983889528193
241664,1017.3,0.013671875,0.0732421875,0.05615234375,0.8869565217391304,0.68,0.00684931506849315
243712,1026.3,-0.02197265625,0.15283203125,0.0703125,0.9652777777777778,0.4440894568690096,0.002881844380403458
245760,1034.4,0.0380859375,0.0673828125,0.0546875,0.9821428571428571,0.7971014492753623,0.0010471204188481676
247808,1042.6,-0.0078125,0.0,0.00390625,0.0,nan,0.00390625
249856,1050.7,0.11865234375,0.12060546875,0.12158203125,0.9919678714859438,1.0,0.001110494169905608
251904,1058.7,0.07373046875,0.12353515625,0.103515625,0.9764150943396226,0.8181818181818182,0.002785515320334262
253952,1066.3,-0.03955078125,0.05126953125,0.0068359375,0.9285714285714286,0.12380952380952381,0.000514668039114771
256000,1074.2,-0.00537109375,0.06298828125,0.03662109375,0.8933333333333333,0.5193798449612403,0.004168837936425221
258048,1082.3,0.1123046875,0.1171875,0.11474609375,1.0,0.9791666666666666,0.0
260096,1090.4,0.109375,0.1552734375,0.14013671875,0.9721254355400697,0.8773584905660378,0.004624277456647399
262144,1097.9,-0.00146484375,0.00146484375,0.0,nan,0.0,0.0
264192,1105.2,0.12451171875,0.23095703125,0.2216796875,0.9008810572687225,0.864693446088795,0.02857142857142857
266240,1113.4,0.37060546875,0.40673828125,0.396484375,0.9901477832512315,0.9651860744297719,0.006584362139917695
268288,1121.1,0.12451171875,0.17138671875,0.15380859375,0.9809523809523809,0.8803418803418803,0.0035356511490866236
270336,1129.1,0.201171875,0.2998046875,0.25341796875,0.9942196531791907,0.8403908794788274,0.0020920502092050207
272384,1136.9,0.005859375,0.0498046875,0.03271484375,0.9253731343283582,0.6078431372549019,0.0025693730729701952
274432,1145.2,0.09326171875,0.11376953125,0.109375,0.9732142857142857,0.9356223175965666,0.003305785123966942
276480,1153.4,0.10009765625,0.10693359375,0.109375,0.9732142857142857,0.9954337899543378,0.0032804811372334607
278528,1161.5,0.08447265625,0.15673828125,0.12841796875,0.9695817490494296,0.794392523364486,0.004632310364794441
280576,1169.6,0.18310546875,0.20849609375,0.20166015625,0.9854721549636803,0.9531615925058547,0.003701418877236274
282624,1177.9,0.1376953125,0.150390625,0.14892578125,0.9836065573770492,0.974025974025974,0.0028735632183908046
284672,1186.3,0.0322265625,0.15625,0.10400390625,0.9530516431924883,0.634375,0.005787037037037037
286720,1194.4,0.2001953125,0.21875,0.22021484375,0.975609756097561,0.9821428571428571,0.006875
288768,1202.9,0.080078125,0.1484375,0.1201171875,0.975609756097561,0.7894736842105263,0.0034403669724770644
290816,1211.4,0.130859375,0.1533203125,0.14990234375,0.9739413680781759,0.9522292993630573,0.00461361014994233
292864,1219.5,0.0625,0.0869140625,0.08740234375,0.9273743016759777,0.9325842696629213,0.006951871657754011
294912,1228.0,0.197265625,0.3203125,0.26953125,0.980072463768116,0.8246951219512195,0.007902298850574713
296960,1235.9,0.01611328125,0.10595703125,0.06689453125,0.9562043795620438,0.6036866359447005,0.0032768978700163844
