timesteps,wall_s,reward_per_step,positive_rate,flag_rate,precision,recall,fpr
163840,887.4,-0.02001953125,0.17724609375,0.08056640625,0.9878787878787879,0.4490358126721763,0.0011869436201780415
165888,904.6,-0.02783203125,0.10595703125,0.041015625,0.9761904761904762,0.3778801843317972,0.0010922992900054614
167936,923.3,-0.0166015625,0.353515625,0.17138671875,0.9914529914529915,0.48066298342541436,0.0022658610271903325
169984,941.1,0.0224609375,0.09765625,0.06396484375,0.9694656488549618,0.635,0.0021645021645021645
172032,959.7,-0.0849609375,0.1142578125,0.0166015625,0.9411764705882353,0.13675213675213677,0.0011025358324145535
174080,981.0,-0.0029296875,0.07421875,0.03857421875,0.9620253164556962,0.5,0.0015822784810126582
176128,1002.6,-0.0224609375,0.1123046875,0.0458984375,0.9893617021276596,0.4043478260869565,0.00055005500550055
178176,1024.9,0.01171875,0.1337890625,0.07568359375,0.9806451612903225,0.5547445255474452,0.0016910935738444193
180224,1044.8,-0.03662109375,0.05615234375,0.0126953125,0.8846153846153846,0.2,0.0015519917227108122
182272,1067.1,-0.02587890625,0.30615234375,0.14306640625,0.9897610921501706,0.4625199362041467,0.00211118930330753
184320,1088.4,-0.0185546875,0.0615234375,0.0244140625,0.94,0.373015873015873,0.0015608740894901144
186368,1111.2,0.0029296875,0.0546875,0.02978515625,0.9836065573770492,0.5357142857142857,0.0005165289256198347
188416,1133.3,0.0048828125,0.142578125,0.07470703125,0.9934640522875817,0.5205479452054794,0.0005694760820045558
190464,1155.5,0.0205078125,0.1328125,0.07861328125,0.9875776397515528,0.5845588235294118,0.0011261261261261261
192512,1178.0,-0.01025390625,0.20263671875,0.09912109375,0.9852216748768473,0.4819277108433735,0.001837109614206981
194560,1200.2,-0.01123046875,0.22216796875,0.1103515625,0.9778761061946902,0.4857142857142857,0.003138731952291274
196608,1223.5,-0.01416015625,0.01416015625,0.0,nan,0.0,0.0
198656,1245.8,-0.01513671875,0.00830078125,0.00341796875,0.0,0.0,0.0034465780403741997
200704,1269.1,0.04296875,0.1123046875,0.07763671875,1.0,0.691304347826087,0.0
202752,1292.3,-0.01416015625,0.14404296875,0.06591796875,0.9925925925925926,0.4542372881355932,0.0005704506560182544
204800,1315.3,-0.00732421875,0.05810546875,0.0263671875,0.9814814814814815,0.44537815126050423,0.0005184033177812338
206848,1338.2,0.001953125,0.1181640625,0.06396484375,0.9694656488549618,0.5247933884297521,0.0022148394241417496
208896,1360.8,0.00146484375,0.26513671875,0.14208984375,0.9690721649484536,0.5193370165745856,0.005980066445182724
210944,1383.8,0.02001953125,0.11083984375,0.078125,0.91875,0.6475770925110133,0.007138934651290499
212992,1405.2,0.06591796875,0.13916015625,0.1201171875,0.926829268292683,0.8,0.01020986954055587
215040,1428.1,0.02880859375,0.14697265625,0.0986328125,0.9455445544554455,0.6345514950166113,0.006296508299942759
217088,1449.3,0.0048828125,0.0390625,0.02587890625,0.9245283018867925,0.6125,0.0020325203252032522
219136,1472.3,-0.00537109375,0.11669921875,0.0849609375,0.8275862068965517,0.602510460251046,0.01658374792703151
221184,1493.7,-0.044921875,0.216796875,0.09375,0.9583333333333334,0.4144144144144144,0.004987531172069825
223232,1516.6,-0.03369140625,0.18115234375,0.08154296875,0.9520958083832335,0.42857142857142855,0.004770423375074538
225280,1539.7,-0.052734375,0.1015625,0.0244140625,1.0,0.2403846153846154,0.0
227328,1561.9,0.0068359375,0.2900390625,0.1533203125,0.9840764331210191,0.5202020202020202,0.0034387895460797797
229376,1585.0,0.0009765625,0.0517578125,0.03125,0.921875,0.5566037735849056,0.0025746652935118436
231424,1606.7,0.0634765625,0.1845703125,0.126953125,0.9884615384615385,0.6798941798941799,0.0017964071856287425
233472,1629.6,0.03662109375,0.12158203125,0.0947265625,0.9175257731958762,0.714859437751004,0.008893829905503057
235520,1651.6,0.0009765625,0.1533203125,0.0986328125,0.8910891089108911,0.5732484076433121,0.012687427912341407
237568,1674.4,-0.03759765625,0.01416015625,0.01171875,0.0,0.0,0.01188707280832095
239616,1696.7,-0.01220703125,0.00830078125,0.001953125,0.0,0.0,0.0019694731659281144
241664,1719.3,-0.0595703125,0.2236328125,0.0869140625,0.9719101123595506,0.3777292576419214,0.0031446540880503146
243712,1742.2,-0.01171875,0.08984375,0.0400390625,0.9878048780487805,0.44021739130434784,0.000536480686695279
245760,1765.1,-0.01708984375,0.09130859375,0.0390625,0.975,0.41711229946524064,0.0010746910263299302
247808,1788.3,-0.01025390625,0.09423828125,0.0419921875,1.0,0.44559585492227977,0.0
249856,1809.4,-0.0517578125,0.0517578125,0.0,nan,0.0,0.0
251904,1832.4,0.001953125,0.138671875,0.072265625,0.9864864864864865,0.5140845070422535,0.0011337868480725624
253952,1853.4,-0.03955078125,0.11181640625,0.0390625,0.9625,0.33624454148471616,0.0016492578339747114
256000,1876.7,-0.02490234375,0.13037109375,0.052734375,1.0,0.4044943820224719,0.0
258048,1899.2,0.02734375,0.1513671875,0.09521484375,0.9692307692307692,0.6096774193548387,0.0034522439585730723
260096,1921.8,0.033203125,0.462890625,0.2548828125,0.9865900383141762,0.5432489451476793,0.006363636363636364
262144,1944.8,0.00634765625,0.05419921875,0.0302734375,1.0,0.5585585585585585,0.0
264192,1967.3,-0.09033203125,0.19775390625,0.0546875,0.9910714285714286,0.2740740740740741,0.0006086427267194157
266240,1990.0,-0.0322265625,0.1669921875,0.072265625,0.9662162162162162,0.41812865497076024,0.0029308323563892145
268288,2013.1,0.00048828125,0.26318359375,0.1376953125,0.9787234042553191,0.5120593692022264,0.003976143141153081
270336,2036.0,0.005859375,0.15625,0.08203125,0.9940476190476191,0.521875,0.0005787037037037037
272384,2058.2,-0.04248046875,0.10205078125,0.03076171875,0.9841269841269841,0.2966507177033493,0.000543773790103317
274432,2081.1,0.013671875,0.2275390625,0.12255859375,0.9920318725099602,0.5343347639484979,0.0012642225031605564
276480,2104.1,0.03466796875,0.13525390625,0.0859375,0.9943181818181818,0.631768953068592,0.000564652738565782
278528,2126.4,-0.03173828125,0.03076171875,0.00048828125,0.0,0.0,0.0005037783375314861
280576,2149.6,-0.029296875,0.0126953125,0.00830078125,0.0,0.0,0.008407517309594461
282624,2172.3,-0.02294921875,0.18896484375,0.0849609375,0.9885057471264368,0.4444444444444444,0.0012040939193257074
284672,2195.3,-0.01025390625,0.18212890625,0.0859375,1.0,0.4718498659517426,0.0
286720,2218.0,-0.029296875,0.1416015625,0.05712890625,0.9914529914529915,0.4,0.0005688282138794084
288768,2240.5,0.041015625,0.1904296875,0.11669921875,0.99581589958159,0.6102564102564103,0.0006031363088057901
290816,2262.7,0.05908203125,0.16259765625,0.11572265625,0.9789029535864979,0.6966966966966966,0.0029154518950437317
292864,2285.6,-0.03369140625,0.16748046875,0.06884765625,0.9858156028368794,0.40524781341107874,0.0011730205278592375
294912,2308.5,0.06640625,0.1064453125,0.08935546875,0.9836065573770492,0.8256880733944955,0.001639344262295082
296960,2330.7,0.078125,0.1962890625,0.14599609375,0.9698996655518395,0.7213930348258707,0.0054678007290400975
299008,2353.7,-0.0234375,0.0234375,0.0,nan,0.0,0.0
301056,2374.6,-0.044921875,0.2109375,0.0830078125,1.0,0.39351851851851855,0.0
303104,2397.4,-0.01708984375,0.06689453125,0.02587890625,0.9811320754716981,0.3795620437956204,0.0005232862375719519
305152,2419.1,-0.02001953125,0.10400390625,0.04296875,0.9886363636363636,0.4084507042253521,0.0005449591280653951
307200,2442.1,-0.0380859375,0.0283203125,0.0048828125,0.0,0.0,0.005025125628140704
309248,2464.6,-0.001953125,0.2744140625,0.13720703125,0.99644128113879,0.498220640569395,0.0006729475100942127
311296,2487.2,-0.0517578125,0.0859375,0.01708984375,1.0,0.19886363636363635,0.0
313344,2510.3,-0.01708984375,0.14111328125,0.06298828125,0.9922480620155039,0.4429065743944637,0.0005685048322910744
315392,2531.8,0.01611328125,0.18115234375,0.099609375,0.9950980392156863,0.5471698113207547,0.0005963029218843172
